id,province,municipality_id,municipality,theft,year,count
18119,Gelderland,GM0200,Apeldoorn,motorcycle/scooter theft,2021,0.0
23996,Gelderland,GM0200,Apeldoorn,car,2018,45.0
23997,Gelderland,GM0200,Apeldoorn,car,2019,45.0
23998,Gelderland,GM0200,Apeldoorn,car,2020,35.0
23999,Gelderland,GM0200,Apeldoorn,car,2021,30.0
35756,Gelderland,GM0200,Apeldoorn,boat theft,2018,0.0
35757,Gelderland,GM0200,Apeldoorn,boat theft,2019,0.0
35758,Gelderland,GM0200,Apeldoorn,boat theft,2020,0.0
35759,Gelderland,GM0200,Apeldoorn,boat theft,2021,0.0
59276,Gelderland,GM0200,Apeldoorn,animal theft,2018,0.0
59277,Gelderland,GM0200,Apeldoorn,animal theft,2019,5.0
59278,Gelderland,GM0200,Apeldoorn,animal theft,2020,0.0
59279,Gelderland,GM0200,Apeldoorn,animal theft,2021,0.0
65156,Gelderland,GM0200,Apeldoorn,street robbery,2018,15.0
65157,Gelderland,GM0200,Apeldoorn,street robbery,2019,15.0
65158,Gelderland,GM0200,Apeldoorn,street robbery,2020,15.0
65159,Gelderland,GM0200,Apeldoorn,street robbery,2021,10.0
71036,Gelderland,GM0200,Apeldoorn,pickpocketing,2018,65.0
71037,Gelderland,GM0200,Apeldoorn,pickpocketing,2019,35.0
71038,Gelderland,GM0200,Apeldoorn,pickpocketing,2020,30.0
71039,Gelderland,GM0200,Apeldoorn,pickpocketing,2021,20.0
94556,Gelderland,GM0200,Apeldoorn,shoplifting,2018,450.0
94557,Gelderland,GM0200,Apeldoorn,shoplifting,2019,410.0
94558,Gelderland,GM0200,Apeldoorn,shoplifting,2020,420.0
94559,Gelderland,GM0200,Apeldoorn,shoplifting,2021,320.0
135716,Gelderland,GM0200,Apeldoorn,heist,2018,10.0
135717,Gelderland,GM0200,Apeldoorn,heist,2019,5.0
135718,Gelderland,GM0200,Apeldoorn,heist,2020,5.0
135719,Gelderland,GM0200,Apeldoorn,heist,2021,0.0
6368,Groningen,GM0003,Appingedam,bike theft,2018,40.0
6369,Groningen,GM0003,Appingedam,bike theft,2019,50.0
6370,Groningen,GM0003,Appingedam,bike theft,2020,20.0
6371,Groningen,GM0003,Appingedam,bike theft,2021,
12248,Groningen,GM0003,Appingedam,moped theft,2018,5.0
12249,Groningen,GM0003,Appingedam,moped theft,2019,5.0
12250,Groningen,GM0003,Appingedam,moped theft,2020,5.0
12251,Groningen,GM0003,Appingedam,moped theft,2021,
18128,Groningen,GM0003,Appingedam,motorcycle/scooter theft,2018,0.0
18129,Groningen,GM0003,Appingedam,motorcycle/scooter theft,2019,0.0
18130,Groningen,GM0003,Appingedam,motorcycle/scooter theft,2020,0.0
18131,Groningen,GM0003,Appingedam,motorcycle/scooter theft,2021,
24008,Groningen,GM0003,Appingedam,car,2018,0.0
24009,Groningen,GM0003,Appingedam,car,2019,0.0
24010,Groningen,GM0003,Appingedam,car,2020,0.0
24011,Groningen,GM0003,Appingedam,car,2021,
35768,Groningen,GM0003,Appingedam,boat theft,2018,0.0
35769,Groningen,GM0003,Appingedam,boat theft,2019,0.0
35770,Groningen,GM0003,Appingedam,boat theft,2020,0.0
35771,Groningen,GM0003,Appingedam,boat theft,2021,
59288,Groningen,GM0003,Appingedam,animal theft,2018,0.0
59289,Groningen,GM0003,Appingedam,animal theft,2019,0.0
59290,Groningen,GM0003,Appingedam,animal theft,2020,0.0
59291,Groningen,GM0003,Appingedam,animal theft,2021,
65168,Groningen,GM0003,Appingedam,street robbery,2018,0.0
65169,Groningen,GM0003,Appingedam,street robbery,2019,0.0
65170,Groningen,GM0003,Appingedam,street robbery,2020,0.0
65171,Groningen,GM0003,Appingedam,street robbery,2021,
71048,Groningen,GM0003,Appingedam,pickpocketing,2018,0.0
71049,Groningen,GM0003,Appingedam,pickpocketing,2019,0.0
71050,Groningen,GM0003,Appingedam,pickpocketing,2020,0.0
71051,Groningen,GM0003,Appingedam,pickpocketing,2021,
94568,Groningen,GM0003,Appingedam,shoplifting,2018,25.0
94569,Groningen,GM0003,Appingedam,shoplifting,2019,30.0
94570,Groningen,GM0003,Appingedam,shoplifting,2020,30.0
94571,Groningen,GM0003,Appingedam,shoplifting,2021,
135728,Groningen,GM0003,Appingedam,heist,2018,0.0
135729,Groningen,GM0003,Appingedam,heist,2019,0.0
135730,Groningen,GM0003,Appingedam,heist,2020,0.0
135731,Groningen,GM0003,Appingedam,heist,2021,
6380,Gelderland,GM0202,Arnhem,bike theft,2018,865.0
6381,Gelderland,GM0202,Arnhem,bike theft,2019,820.0
6382,Gelderland,GM0202,Arnhem,bike theft,2020,675.0
6383,Gelderland,GM0202,Arnhem,bike theft,2021,705.0
12260,Gelderland,GM0202,Arnhem,moped theft,2018,260.0
12261,Gelderland,GM0202,Arnhem,moped theft,2019,285.0
12262,Gelderland,GM0202,Arnhem,moped theft,2020,240.0
12263,Gelderland,GM0202,Arnhem,moped theft,2021,165.0
18140,Gelderland,GM0202,Arnhem,motorcycle/scooter theft,2018,20.0
18141,Gelderland,GM0202,Arnhem,motorcycle/scooter theft,2019,15.0
18142,Gelderland,GM0202,Arnhem,motorcycle/scooter theft,2020,15.0
18143,Gelderland,GM0202,Arnhem,motorcycle/scooter theft,2021,15.0
24020,Gelderland,GM0202,Arnhem,car,2018,145.0
24021,Gelderland,GM0202,Arnhem,car,2019,125.0
24022,Gelderland,GM0202,Arnhem,car,2020,145.0
24023,Gelderland,GM0202,Arnhem,car,2021,110.0
35780,Gelderland,GM0202,Arnhem,boat theft,2018,0.0
35781,Gelderland,GM0202,Arnhem,boat theft,2019,0.0
35782,Gelderland,GM0202,Arnhem,boat theft,2020,0.0
35783,Gelderland,GM0202,Arnhem,boat theft,2021,5.0
59300,Gelderland,GM0202,Arnhem,animal theft,2018,0.0
59301,Gelderland,GM0202,Arnhem,animal theft,2019,0.0
59302,Gelderland,GM0202,Arnhem,animal theft,2020,0.0
59303,Gelderland,GM0202,Arnhem,animal theft,2021,0.0
65180,Gelderland,GM0202,Arnhem,street robbery,2018,30.0
65181,Gelderland,GM0202,Arnhem,street robbery,2019,50.0
65182,Gelderland,GM0202,Arnhem,street robbery,2020,40.0
65183,Gelderland,GM0202,Arnhem,street robbery,2021,30.0
71060,Gelderland,GM0202,Arnhem,pickpocketing,2018,270.0
71061,Gelderland,GM0202,Arnhem,pickpocketing,2019,200.0
71062,Gelderland,GM0202,Arnhem,pickpocketing,2020,140.0
