ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenPer1000Inw_3
175067;A048105;CRI1125;GM0851;2021JJ00;0;     0.0
175076;A048105;CRI1125;GM1708;2018JJ00;0;     0.0
175077;A048105;CRI1125;GM1708;2019JJ00;0;     0.0
175078;A048105;CRI1125;GM1708;2020JJ00;0;     0.0
175079;A048105;CRI1125;GM1708;2021JJ00;0;     0.0
175088;A048105;CRI1125;GM0971;2018JJ00;0;     0.0
175089;A048105;CRI1125;GM0971;2019JJ00;0;     0.0
175090;A048105;CRI1125;GM0971;2020JJ00;0;     0.0
175091;A048105;CRI1125;GM0971;2021JJ00;0;     0.0
175100;A048105;CRI1125;GM1904;2018JJ00;0;     0.0
175101;A048105;CRI1125;GM1904;2019JJ00;0;     0.0
175102;A048105;CRI1125;GM1904;2020JJ00;0;     0.0
175103;A048105;CRI1125;GM1904;2021JJ00;0;     0.0
175112;A048105;CRI1125;GM0617;2018JJ00;0;     0.0
175113;A048105;CRI1125;GM0617;2019JJ00;;
175114;A048105;CRI1125;GM0617;2020JJ00;;
175115;A048105;CRI1125;GM0617;2021JJ00;;
175124;A048105;CRI1125;GM1900;2018JJ00;0;     0.0
175125;A048105;CRI1125;GM1900;2019JJ00;0;     0.0
175126;A048105;CRI1125;GM1900;2020JJ00;0;     0.0
175127;A048105;CRI1125;GM1900;2021JJ00;0;     0.0
175136;A048105;CRI1125;GM0715;2018JJ00;0;     0.0
175137;A048105;CRI1125;GM0715;2019JJ00;0;     0.0
175138;A048105;CRI1125;GM0715;2020JJ00;0;     0.0
175139;A048105;CRI1125;GM0715;2021JJ00;0;     0.0
175148;A048105;CRI1125;GM0093;2018JJ00;0;     0.0
175149;A048105;CRI1125;GM0093;2019JJ00;0;     0.0
175150;A048105;CRI1125;GM0093;2020JJ00;0;     0.0
175151;A048105;CRI1125;GM0093;2021JJ00;0;     0.0
175160;A048105;CRI1125;GM0448;2018JJ00;0;     0.0
175161;A048105;CRI1125;GM0448;2019JJ00;0;     0.0
175162;A048105;CRI1125;GM0448;2020JJ00;0;     0.0
175163;A048105;CRI1125;GM0448;2021JJ00;0;     0.0
175172;A048105;CRI1125;GM1525;2018JJ00;0;     0.0
175173;A048105;CRI1125;GM1525;2019JJ00;0;     0.0
175174;A048105;CRI1125;GM1525;2020JJ00;0;     0.0
175175;A048105;CRI1125;GM1525;2021JJ00;0;     0.0
175184;A048105;CRI1125;GM0716;2018JJ00;0;     0.0
175185;A048105;CRI1125;GM0716;2019JJ00;0;     0.0
175186;A048105;CRI1125;GM0716;2020JJ00;0;     0.0
175187;A048105;CRI1125;GM0716;2021JJ00;0;     0.0
175196;A048105;CRI1125;GM0281;2018JJ00;0;     0.0
175197;A048105;CRI1125;GM0281;2019JJ00;0;     0.0
175198;A048105;CRI1125;GM0281;2020JJ00;0;     0.0
175199;A048105;CRI1125;GM0281;2021JJ00;0;     0.0
175208;A048105;CRI1125;GM0855;2018JJ00;0;     0.0
175209;A048105;CRI1125;GM0855;2019JJ00;0;     0.0
175210;A048105;CRI1125;GM0855;2020JJ00;0;     0.0
175211;A048105;CRI1125;GM0855;2021JJ00;5;       .
175220;A048105;CRI1125;GM0183;2018JJ00;0;     0.0
175221;A048105;CRI1125;GM0183;2019JJ00;0;     0.0
175222;A048105;CRI1125;GM0183;2020JJ00;0;     0.0
175223;A048105;CRI1125;GM0183;2021JJ00;0;     0.0
175232;A048105;CRI1125;GM1700;2018JJ00;0;     0.0
175233;A048105;CRI1125;GM1700;2019JJ00;0;     0.0
175234;A048105;CRI1125;GM1700;2020JJ00;0;     0.0
175235;A048105;CRI1125;GM1700;2021JJ00;0;     0.0
175244;A048105;CRI1125;GM1730;2018JJ00;0;     0.0
175245;A048105;CRI1125;GM1730;2019JJ00;0;     0.0
175246;A048105;CRI1125;GM1730;2020JJ00;0;     0.0
175247;A048105;CRI1125;GM1730;2021JJ00;0;     0.0
175256;A048105;CRI1125;GM0737;2018JJ00;0;     0.0
175257;A048105;CRI1125;GM0737;2019JJ00;0;     0.0
175258;A048105;CRI1125;GM0737;2020JJ00;0;     0.0
175259;A048105;CRI1125;GM0737;2021JJ00;0;     0.0
175268;A048105;CRI1125;GM0282;2018JJ00;;
175269;A048105;CRI1125;GM0282;2019JJ00;;
175270;A048105;CRI1125;GM0282;2020JJ00;;
175271;A048105;CRI1125;GM0282;2021JJ00;;
175280;A048105;CRI1125;GM0856;2018JJ00;0;     0.0
175281;A048105;CRI1125;GM0856;2019JJ00;0;     0.0
175282;A048105;CRI1125;GM0856;2020JJ00;0;     0.0
175283;A048105;CRI1125;GM0856;2021JJ00;0;     0.0
175292;A048105;CRI1125;GM0450;2018JJ00;0;     0.0
175293;A048105;CRI1125;GM0450;2019JJ00;0;     0.0
175294;A048105;CRI1125;GM0450;2020JJ00;0;     0.0
175295;A048105;CRI1125;GM0450;2021JJ00;0;     0.0
175304;A048105;CRI1125;GM0451;2018JJ00;0;     0.0
175305;A048105;CRI1125;GM0451;2019JJ00;0;     0.0
175306;A048105;CRI1125;GM0451;2020JJ00;0;     0.0
175307;A048105;CRI1125;GM0451;2021JJ00;0;     0.0
175316;A048105;CRI1125;GM0184;2018JJ00;0;     0.0
175317;A048105;CRI1125;GM0184;2019JJ00;0;     0.0
175318;A048105;CRI1125;GM0184;2020JJ00;0;     0.0
175319;A048105;CRI1125;GM0184;2021JJ00;0;     0.0
175328;A048105;CRI1125;GM0344;2018JJ00;0;     0.0
175329;A048105;CRI1125;GM0344;2019JJ00;5;       .
175330;A048105;CRI1125;GM0344;2020JJ00;5;       .
175331;A048105;CRI1125;GM0344;2021JJ00;0;     0.0
175340;A048105;CRI1125;GM1581;2018JJ00;0;     0.0
175341;A048105;CRI1125;GM1581;2019JJ00;0;     0.0
175342;A048105;CRI1125;GM1581;2020JJ00;0;     0.0
175343;A048105;CRI1125;GM1581;2021JJ00;0;     0.0
175352;A048105;CRI1125;GM0981;2018JJ00;0;     0.0
175353;A048105;CRI1125;GM0981;2019JJ00;0;     0.0
175354;A048105;CRI1125;GM0981;2020JJ00;0;     0.0
175355;A048105;CRI1125;GM0981;2021JJ00;0;     0.0
175364;A048105;CRI1125;GM0994;2018JJ00;0;     0.0
175365;A048105;CRI1125;GM0994;2019JJ00;0;     0.0
175366;A048105;CRI1125;GM0994;2020JJ00;0;     0.0
175367;A048105;CRI1125;GM0994;2021JJ00;0;     0.0
175376;A048105;CRI1125;GM0858;2018JJ00;0;     0.0
175377;A048105;CRI1125;GM0858;2019JJ00;0;     0.0
175378;A048105;CRI1125;GM0858;2020JJ00;0;     0.0
175379;A048105;CRI1125;GM0858;2021JJ00;0;     0.0
175388;A048105;CRI1125;GM0047;2018JJ00;0;     0.0
175389;A048105;CRI1125;GM0047;2019JJ00;0;     0.0
175390;A048105;CRI1125;GM0047;2020JJ00;0;     0.0
175391;A048105;CRI1125;GM0047;2021JJ00;0;     0.0
175400;A048105;CRI1125;GM0345;2018JJ00;0;     0.0
175401;A048105;CRI1125;GM0345;2019JJ00;0;     0.0
175402;A048105;CRI1125;GM0345;2020JJ00;0;     0.0
175403;A048105;CRI1125;GM0345;2021JJ00;0;     0.0
175412;A048105;CRI1125;GM0717;2018JJ00;0;     0.0
175413;A048105;CRI1125;GM0717;2019JJ00;0;     0.0
175414;A048105;CRI1125;GM0717;2020JJ00;0;     0.0
175415;A048105;CRI1125;GM0717;2021JJ00;0;     0.0
175424;A048105;CRI1125;GM0860;2018JJ00;;
175425;A048105;CRI1125;GM0860;2019JJ00;;
175426;A048105;CRI1125;GM0860;2020JJ00;;
175427;A048105;CRI1125;GM0860;2021JJ00;;
175436;A048105;CRI1125;GM0861;2018JJ00;0;     0.0
175437;A048105;CRI1125;GM0861;2019JJ00;0;     0.0
175438;A048105;CRI1125;GM0861;2020JJ00;0;     0.0
175439;A048105;CRI1125;GM0861;2021JJ00;0;     0.0
175448;A048105;CRI1125;GM0453;2018JJ00;0;     0.0
175449;A048105;CRI1125;GM0453;2019JJ00;0;     0.0
175450;A048105;CRI1125;GM0453;2020JJ00;0;     0.0
175451;A048105;CRI1125;GM0453;2021JJ00;0;     0.0
175460;A048105;CRI1125;GM0983;2018JJ00;0;     0.0
175461;A048105;CRI1125;GM0983;2019JJ00;0;     0.0
175462;A048105;CRI1125;GM0983;2020JJ00;0;     0.0
175463;A048105;CRI1125;GM0983;2021JJ00;0;     0.0
175472;A048105;CRI1125;GM0984;2018JJ00;0;     0.0
175473;A048105;CRI1125;GM0984;2019JJ00;0;     0.0
175474;A048105;CRI1125;GM0984;2020JJ00;0;     0.0
175475;A048105;CRI1125;GM0984;2021JJ00;0;     0.0
175484;A048105;CRI1125;GM0620;2018JJ00;0;     0.0
175485;A048105;CRI1125;GM0620;2019JJ00;;
175486;A048105;CRI1125;GM0620;2020JJ00;;
175487;A048105;CRI1125;GM0620;2021JJ00;;
175496;A048105;CRI1125;GM1961;2018JJ00;;
175497;A048105;CRI1125;GM1961;2019JJ00;0;     0.0
175498;A048105;CRI1125;GM1961;2020JJ00;0;     0.0
175499;A048105;CRI1125;GM1961;2021JJ00;0;     0.0
175508;A048105;CRI1125;GM0622;2018JJ00;0;     0.0
175509;A048105;CRI1125;GM0622;2019JJ00;0;     0.0
175510;A048105;CRI1125;GM0622;2020JJ00;0;     0.0
175511;A048105;CRI1125;GM0622;2021JJ00;0;     0.0
175520;A048105;CRI1125;GM0048;2018JJ00;;
175521;A048105;CRI1125;GM0048;2019JJ00;;
175522;A048105;CRI1125;GM0048;2020JJ00;;
175523;A048105;CRI1125;GM0048;2021JJ00;;
175532;A048105;CRI1125;GM0096;2018JJ00;0;     0.0
175533;A048105;CRI1125;GM0096;2019JJ00;0;     0.0
175534;A048105;CRI1125;GM0096;2020JJ00;0;     0.0
175535;A048105;CRI1125;GM0096;2021JJ00;0;     0.0
175544;A048105;CRI1125;GM0718;2018JJ00;0;     0.0
175545;A048105;CRI1125;GM0718;2019JJ00;0;     0.0
175546;A048105;CRI1125;GM0718;2020JJ00;0;     0.0
175547;A048105;CRI1125;GM0718;2021JJ00;0;     0.0
175556;A048105;CRI1125;GM0623;2018JJ00;;
175557;A048105;CRI1125;GM0623;2019JJ00;;
175558;A048105;CRI1125;GM0623;2020JJ00;;
175559;A048105;CRI1125;GM0623;2021JJ00;;
175568;A048105;CRI1125;GM0986;2018JJ00;0;     0.0
175569;A048105;CRI1125;GM0986;2019JJ00;0;     0.0
175570;A048105;CRI1125;GM0986;2020JJ00;0;     0.0
175571;A048105;CRI1125;GM0986;2021JJ00;0;     0.0
175580;A048105;CRI1125;GM0626;2018JJ00;0;     0.0
175581;A048105;CRI1125;GM0626;2019JJ00;0;     0.0
175582;A048105;CRI1125;GM0626;2020JJ00;0;     0.0
175583;A048105;CRI1125;GM0626;2021JJ00;0;     0.0
175592;A048105;CRI1125;GM0285;2018JJ00;0;     0.0
175593;A048105;CRI1125;GM0285;2019JJ00;0;     0.0
175594;A048105;CRI1125;GM0285;2020JJ00;0;     0.0
175595;A048105;CRI1125;GM0285;2021JJ00;0;     0.0
175604;A048105;CRI1125;GM0865;2018JJ00;0;     0.0
175605;A048105;CRI1125;GM0865;2019JJ00;0;     0.0
175606;A048105;CRI1125;GM0865;2020JJ00;0;     0.0
175607;A048105;CRI1125;GM0865;2021JJ00;0;     0.0
175616;A048105;CRI1125;GM1949;2018JJ00;0;     0.0
175617;A048105;CRI1125;GM1949;2019JJ00;0;     0.0
175618;A048105;CRI1125;GM1949;2020JJ00;0;     0.0
175619;A048105;CRI1125;GM1949;2021JJ00;0;     0.0
175628;A048105;CRI1125;GM0866;2018JJ00;0;     0.0
175629;A048105;CRI1125;GM0866;2019JJ00;0;     0.0
175630;A048105;CRI1125;GM0866;2020JJ00;0;     0.0
175631;A048105;CRI1125;GM0866;2021JJ00;0;     0.0
175640;A048105;CRI1125;GM0867;2018JJ00;0;     0.0
175641;A048105;CRI1125;GM0867;2019JJ00;0;     0.0
175642;A048105;CRI1125;GM0867;2020JJ00;0;     0.0
175643;A048105;CRI1125;GM0867;2021JJ00;0;     0.0
175652;A048105;CRI1125;GM0627;2018JJ00;0;     0.0
175653;A048105;CRI1125;GM0627;2019JJ00;0;     0.0
175654;A048105;CRI1125;GM0627;2020JJ00;0;     0.0
175655;A048105;CRI1125;GM0627;2021JJ00;0;     0.0
175664;A048105;CRI1125;GM0289;2018JJ00;0;     0.0
175665;A048105;CRI1125;GM0289;2019JJ00;0;     0.0
175666;A048105;CRI1125;GM0289;2020JJ00;0;     0.0
175667;A048105;CRI1125;GM0289;2021JJ00;0;     0.0
175676;A048105;CRI1125;GM0629;2018JJ00;0;     0.0
175677;A048105;CRI1125;GM0629;2019JJ00;0;     0.0
175678;A048105;CRI1125;GM0629;2020JJ00;0;     0.0
175679;A048105;CRI1125;GM0629;2021JJ00;0;     0.0
175688;A048105;CRI1125;GM0852;2018JJ00;0;     0.0
175689;A048105;CRI1125;GM0852;2019JJ00;0;     0.0
175690;A048105;CRI1125;GM0852;2020JJ00;0;     0.0
175691;A048105;CRI1125;GM0852;2021JJ00;0;     0.0
175700;A048105;CRI1125;GM0988;2018JJ00;5;       .
175701;A048105;CRI1125;GM0988;2019JJ00;0;     0.0
175702;A048105;CRI1125;GM0988;2020JJ00;0;     0.0
175703;A048105;CRI1125;GM0988;2021JJ00;0;     0.0
175712;A048105;CRI1125;GM0457;2018JJ00;0;     0.0
175713;A048105;CRI1125;GM0457;2019JJ00;0;     0.0
175714;A048105;CRI1125;GM0457;2020JJ00;0;     0.0
175715;A048105;CRI1125;GM0457;2021JJ00;0;     0.0
175724;A048105;CRI1125;GM0870;2018JJ00;0;     0.0
175725;A048105;CRI1125;GM0870;2019JJ00;;
175726;A048105;CRI1125;GM0870;2020JJ00;;
175727;A048105;CRI1125;GM0870;2021JJ00;;
175736;A048105;CRI1125;GM0459;2018JJ00;;
175737;A048105;CRI1125;GM0459;2019JJ00;;
175738;A048105;CRI1125;GM0459;2020JJ00;;
175739;A048105;CRI1125;GM0459;2021JJ00;;
175748;A048105;CRI1125;GM1960;2018JJ00;;
175749;A048105;CRI1125;GM1960;2019JJ00;0;     0.0
175750;A048105;CRI1125;GM1960;2020JJ00;0;     0.0
175751;A048105;CRI1125;GM1960;2021JJ00;0;     0.0
175760;A048105;CRI1125;GM0668;2018JJ00;0;     0.0
175761;A048105;CRI1125;GM0668;2019JJ00;0;     0.0
175762;A048105;CRI1125;GM0668;2020JJ00;0;     0.0
175763;A048105;CRI1125;GM0668;2021JJ00;0;     0.0
175772;A048105;CRI1125;GM1969;2018JJ00;;
175773;A048105;CRI1125;GM1969;2019JJ00;0;     0.0
175774;A048105;CRI1125;GM1969;2020JJ00;0;     0.0
175775;A048105;CRI1125;GM1969;2021JJ00;0;     0.0
175784;A048105;CRI1125;GM1701;2018JJ00;0;     0.0
175785;A048105;CRI1125;GM1701;2019JJ00;0;     0.0
175786;A048105;CRI1125;GM1701;2020JJ00;0;     0.0
175787;A048105;CRI1125;GM1701;2021JJ00;0;     0.0
175796;A048105;CRI1125;GM0293;2018JJ00;0;     0.0
175797;A048105;CRI1125;GM0293;2019JJ00;0;     0.0
175798;A048105;CRI1125;GM0293;2020JJ00;0;     0.0
175799;A048105;CRI1125;GM0293;2021JJ00;0;     0.0
175808;A048105;CRI1125;GM1950;2018JJ00;0;     0.0
175809;A048105;CRI1125;GM1950;2019JJ00;0;     0.0
175810;A048105;CRI1125;GM1950;2020JJ00;0;     0.0
175811;A048105;CRI1125;GM1950;2021JJ00;0;     0.0
175820;A048105;CRI1125;GM1783;2018JJ00;0;     0.0
175821;A048105;CRI1125;GM1783;2019JJ00;0;     0.0
175822;A048105;CRI1125;GM1783;2020JJ00;0;     0.0
175823;A048105;CRI1125;GM1783;2021JJ00;0;     0.0
175832;A048105;CRI1125;GM0098;2018JJ00;0;     0.0
175833;A048105;CRI1125;GM0098;2019JJ00;0;     0.0
175834;A048105;CRI1125;GM0098;2020JJ00;0;     0.0
175835;A048105;CRI1125;GM0098;2021JJ00;0;     0.0
175844;A048105;CRI1125;GM0614;2018JJ00;0;     0.0
175845;A048105;CRI1125;GM0614;2019JJ00;0;     0.0
175846;A048105;CRI1125;GM0614;2020JJ00;0;     0.0
175847;A048105;CRI1125;GM0614;2021JJ00;0;     0.0
175856;A048105;CRI1125;GM0189;2018JJ00;0;     0.0
175857;A048105;CRI1125;GM0189;2019JJ00;0;     0.0
175858;A048105;CRI1125;GM0189;2020JJ00;0;     0.0
175859;A048105;CRI1125;GM0189;2021JJ00;0;     0.0
175868;A048105;CRI1125;GM0462;2018JJ00;;
175869;A048105;CRI1125;GM0462;2019JJ00;;
175870;A048105;CRI1125;GM0462;2020JJ00;;
175871;A048105;CRI1125;GM0462;2021JJ00;;
175880;A048105;CRI1125;GM0463;2018JJ00;;
175881;A048105;CRI1125;GM0463;2019JJ00;;
175882;A048105;CRI1125;GM0463;2020JJ00;;
175883;A048105;CRI1125;GM0463;2021JJ00;;
175892;A048105;CRI1125;GM0296;2018JJ00;0;     0.0
175893;A048105;CRI1125;GM0296;2019JJ00;0;     0.0
175894;A048105;CRI1125;GM0296;2020JJ00;0;     0.0
175895;A048105;CRI1125;GM0296;2021JJ00;0;     0.0
175904;A048105;CRI1125;GM1696;2018JJ00;0;     0.0
175905;A048105;CRI1125;GM1696;2019JJ00;0;     0.0
175906;A048105;CRI1125;GM1696;2020JJ00;0;     0.0
175907;A048105;CRI1125;GM1696;2021JJ00;0;     0.0
175916;A048105;CRI1125;GM0352;2018JJ00;0;     0.0
175917;A048105;CRI1125;GM0352;2019JJ00;0;     0.0
175918;A048105;CRI1125;GM0352;2020JJ00;0;     0.0
175919;A048105;CRI1125;GM0352;2021JJ00;0;     0.0
175928;A048105;CRI1125;GM0053;2018JJ00;0;     0.0
175929;A048105;CRI1125;GM0053;2019JJ00;;
175930;A048105;CRI1125;GM0053;2020JJ00;;
175931;A048105;CRI1125;GM0053;2021JJ00;;
175940;A048105;CRI1125;GM0294;2018JJ00;0;     0.0
175941;A048105;CRI1125;GM0294;2019JJ00;0;     0.0
175942;A048105;CRI1125;GM0294;2020JJ00;0;     0.0
175943;A048105;CRI1125;GM0294;2021JJ00;0;     0.0
175952;A048105;CRI1125;GM0873;2018JJ00;0;     0.0
175953;A048105;CRI1125;GM0873;2019JJ00;0;     0.0
175954;A048105;CRI1125;GM0873;2020JJ00;0;     0.0
175955;A048105;CRI1125;GM0873;2021JJ00;0;     0.0
175964;A048105;CRI1125;GM0632;2018JJ00;0;     0.0
175965;A048105;CRI1125;GM0632;2019JJ00;0;     0.0
175966;A048105;CRI1125;GM0632;2020JJ00;0;     0.0
175967;A048105;CRI1125;GM0632;2021JJ00;0;     0.0
175976;A048105;CRI1125;GM1690;2018JJ00;0;     0.0
175977;A048105;CRI1125;GM1690;2019JJ00;0;     0.0
175978;A048105;CRI1125;GM1690;2020JJ00;0;     0.0
175979;A048105;CRI1125;GM1690;2021JJ00;0;     0.0
175988;A048105;CRI1125;GM0880;2018JJ00;0;     0.0
175989;A048105;CRI1125;GM0880;2019JJ00;0;     0.0
175990;A048105;CRI1125;GM0880;2020JJ00;0;     0.0
175991;A048105;CRI1125;GM0880;2021JJ00;0;     0.0
176000;A048105;CRI1125;GM0351;2018JJ00;0;     0.0
176001;A048105;CRI1125;GM0351;2019JJ00;0;     0.0
176002;A048105;CRI1125;GM0351;2020JJ00;0;     0.0
176003;A048105;CRI1125;GM0351;2021JJ00;0;     0.0
176012;A048105;CRI1125;GM0874;2018JJ00;0;     0.0
176013;A048105;CRI1125;GM0874;2019JJ00;;
176014;A048105;CRI1125;GM0874;2020JJ00;;
176015;A048105;CRI1125;GM0874;2021JJ00;;
176024;A048105;CRI1125;GM0710;2018JJ00;;
176025;A048105;CRI1125;GM0710;2019JJ00;;
176026;A048105;CRI1125;GM0710;2020JJ00;;
176027;A048105;CRI1125;GM0710;2021JJ00;;
176036;A048105;CRI1125;GM0683;2018JJ00;;
176037;A048105;CRI1125;GM0683;2019JJ00;;
176038;A048105;CRI1125;GM0683;2020JJ00;;
176039;A048105;CRI1125;GM0683;2021JJ00;;
176048;A048105;CRI1125;GM0479;2018JJ00;0;     0.0
176049;A048105;CRI1125;GM0479;2019JJ00;0;     0.0
176050;A048105;CRI1125;GM0479;2020JJ00;0;     0.0
176051;A048105;CRI1125;GM0479;2021JJ00;0;     0.0
176060;A048105;CRI1125;GM0297;2018JJ00;0;     0.0
176061;A048105;CRI1125;GM0297;2019JJ00;0;     0.0
176062;A048105;CRI1125;GM0297;2020JJ00;0;     0.0
176063;A048105;CRI1125;GM0297;2021JJ00;0;     0.0
176072;A048105;CRI1125;GM0473;2018JJ00;0;     0.0
176073;A048105;CRI1125;GM0473;2019JJ00;0;     0.0
176074;A048105;CRI1125;GM0473;2020JJ00;0;     0.0
176075;A048105;CRI1125;GM0473;2021JJ00;0;     0.0
176084;A048105;CRI1125;GM0707;2018JJ00;0;     0.0
176085;A048105;CRI1125;GM0707;2019JJ00;;
176086;A048105;CRI1125;GM0707;2020JJ00;;
176087;A048105;CRI1125;GM0707;2021JJ00;;
176096;A048105;CRI1125;GM0478;2018JJ00;;
176097;A048105;CRI1125;GM0478;2019JJ00;;
176098;A048105;CRI1125;GM0478;2020JJ00;;
176099;A048105;CRI1125;GM0478;2021JJ00;;
176108;A048105;CRI1125;GM0050;2018JJ00;0;     0.0
176109;A048105;CRI1125;GM0050;2019JJ00;0;     0.0
176110;A048105;CRI1125;GM0050;2020JJ00;0;     0.0
176111;A048105;CRI1125;GM0050;2021JJ00;0;     0.0
176120;A048105;CRI1125;GM0355;2018JJ00;0;     0.0
176121;A048105;CRI1125;GM0355;2019JJ00;0;     0.0
176122;A048105;CRI1125;GM0355;2020JJ00;0;     0.0
176123;A048105;CRI1125;GM0355;2021JJ00;0;     0.0
176132;A048105;CRI1125;GM0299;2018JJ00;0;     0.0
176133;A048105;CRI1125;GM0299;2019JJ00;0;     0.0
176134;A048105;CRI1125;GM0299;2020JJ00;0;     0.0
176135;A048105;CRI1125;GM0299;2021JJ00;0;     0.0
176144;A048105;CRI1125;GM0476;2018JJ00;;
176145;A048105;CRI1125;GM0476;2019JJ00;;
176146;A048105;CRI1125;GM0476;2020JJ00;;
176147;A048105;CRI1125;GM0476;2021JJ00;;
176156;A048105;CRI1125;GM0637;2018JJ00;0;     0.0
176157;A048105;CRI1125;GM0637;2019JJ00;0;     0.0
176158;A048105;CRI1125;GM0637;2020JJ00;0;     0.0
176159;A048105;CRI1125;GM0637;2021JJ00;0;     0.0
176168;A048105;CRI1125;GM0638;2018JJ00;0;     0.0
176169;A048105;CRI1125;GM0638;2019JJ00;0;     0.0
176170;A048105;CRI1125;GM0638;2020JJ00;0;     0.0
176171;A048105;CRI1125;GM0638;2021JJ00;0;     0.0
176180;A048105;CRI1125;GM0056;2018JJ00;0;     0.0
176181;A048105;CRI1125;GM0056;2019JJ00;;
176182;A048105;CRI1125;GM0056;2020JJ00;;
176183;A048105;CRI1125;GM0056;2021JJ00;;
176192;A048105;CRI1125;GM1892;2018JJ00;0;     0.0
176193;A048105;CRI1125;GM1892;2019JJ00;0;     0.0
176194;A048105;CRI1125;GM1892;2020JJ00;0;     0.0
176195;A048105;CRI1125;GM1892;2021JJ00;0;     0.0
176204;A048105;CRI1125;GM0879;2018JJ00;0;     0.0
176205;A048105;CRI1125;GM0879;2019JJ00;0;     0.0
176206;A048105;CRI1125;GM0879;2020JJ00;0;     0.0
176207;A048105;CRI1125;GM0879;2021JJ00;0;     0.0
176216;A048105;CRI1125;GM0301;2018JJ00;0;     0.0
176217;A048105;CRI1125;GM0301;2019JJ00;0;     0.0
176218;A048105;CRI1125;GM0301;2020JJ00;0;     0.0
176219;A048105;CRI1125;GM0301;2021JJ00;0;     0.0
176228;A048105;CRI1125;GM1896;2018JJ00;0;     0.0
176229;A048105;CRI1125;GM1896;2019JJ00;0;     0.0
176230;A048105;CRI1125;GM1896;2020JJ00;0;     0.0
176231;A048105;CRI1125;GM1896;2021JJ00;0;     0.0
176240;A048105;CRI1125;GM0642;2018JJ00;0;     0.0
176241;A048105;CRI1125;GM0642;2019JJ00;0;     0.0
176242;A048105;CRI1125;GM0642;2020JJ00;0;     0.0
176243;A048105;CRI1125;GM0642;2021JJ00;0;     0.0
176252;A048105;CRI1125;GM0193;2018JJ00;0;     0.0
176253;A048105;CRI1125;GM0193;2019JJ00;0;     0.0
176254;A048105;CRI1125;GM0193;2020JJ00;0;     0.0
176255;A048105;CRI1125;GM0193;2021JJ00;0;     0.0
176264;A048105;CRI1125;GM0000;2018JJ00;0;     0.0
176265;A048105;CRI1125;GM0000;2019JJ00;0;     0.0
176266;A048105;CRI1125;GM0000;2020JJ00;0;     0.0
176267;A048105;CRI1125;GM0000;2021JJ00;0;     0.0
182516;A048105;CRI1127;GM1680;2018JJ00;0;     0.0
182517;A048105;CRI1127;GM1680;2019JJ00;0;     0.0
182518;A048105;CRI1127;GM1680;2020JJ00;0;     0.0
182519;A048105;CRI1127;GM1680;2021JJ00;0;     0.0
182528;A048105;CRI1127;GM0738;2018JJ00;0;     0.0
182529;A048105;CRI1127;GM0738;2019JJ00;;
182530;A048105;CRI1127;GM0738;2020JJ00;;
182531;A048105;CRI1127;GM0738;2021JJ00;;
182540;A048105;CRI1127;GM0358;2018JJ00;0;     0.0
182541;A048105;CRI1127;GM0358;2019JJ00;0;     0.0
182542;A048105;CRI1127;GM0358;2020JJ00;0;     0.0
182543;A048105;CRI1127;GM0358;2021JJ00;0;     0.0
182552;A048105;CRI1127;GM0197;2018JJ00;0;     0.0
182553;A048105;CRI1127;GM0197;2019JJ00;0;     0.0
182554;A048105;CRI1127;GM0197;2020JJ00;0;     0.0
182555;A048105;CRI1127;GM0197;2021JJ00;0;     0.0
182564;A048105;CRI1127;GM0305;2018JJ00;;
182565;A048105;CRI1127;GM0305;2019JJ00;;
182566;A048105;CRI1127;GM0305;2020JJ00;;
182567;A048105;CRI1127;GM0305;2021JJ00;;
182576;A048105;CRI1127;GM0059;2018JJ00;0;     0.0
182577;A048105;CRI1127;GM0059;2019JJ00;0;     0.0
182578;A048105;CRI1127;GM0059;2020JJ00;0;     0.0
182579;A048105;CRI1127;GM0059;2021JJ00;0;     0.0
182588;A048105;CRI1127;GM0482;2018JJ00;0;     0.0
182589;A048105;CRI1127;GM0482;2019JJ00;0;     0.0
182590;A048105;CRI1127;GM0482;2020JJ00;0;     0.0
182591;A048105;CRI1127;GM0482;2021JJ00;0;     0.0
182600;A048105;CRI1127;GM0613;2018JJ00;0;     0.0
182601;A048105;CRI1127;GM0613;2019JJ00;0;     0.0
182602;A048105;CRI1127;GM0613;2020JJ00;0;     0.0
182603;A048105;CRI1127;GM0613;2021JJ00;0;     0.0
182612;A048105;CRI1127;GM0361;2018JJ00;0;     0.0
182613;A048105;CRI1127;GM0361;2019JJ00;0;     0.0
182614;A048105;CRI1127;GM0361;2020JJ00;0;     0.0
182615;A048105;CRI1127;GM0361;2021JJ00;0;     0.0
182624;A048105;CRI1127;GM0141;2018JJ00;0;     0.0
182625;A048105;CRI1127;GM0141;2019JJ00;0;     0.0
182626;A048105;CRI1127;GM0141;2020JJ00;0;     0.0
182627;A048105;CRI1127;GM0141;2021JJ00;0;     0.0
182636;A048105;CRI1127;GM0034;2018JJ00;0;     0.0
182637;A048105;CRI1127;GM0034;2019JJ00;0;     0.0
182638;A048105;CRI1127;GM0034;2020JJ00;0;     0.0
182639;A048105;CRI1127;GM0034;2021JJ00;0;     0.0
182648;A048105;CRI1127;GM0484;2018JJ00;0;     0.0
182649;A048105;CRI1127;GM0484;2019JJ00;0;     0.0
